employer_id,employer_name,industry,sub_industry,company_size_band,hq_city,hq_state,hq_country,website_url,linkedin_url,is_faang_company,is_non_profit,slu_partnership_type,slu_partnership_level,slu_partnership_status,slu_partnership_start_date,primary_contact_name,primary_contact_title,primary_contact_email,primary_contact_phone
c81bd76c-3d69-4221-8d4f-f049896ac4d6,Employer 0785,Retail,E-commerce,Small,Austin,TX,USA,https://www.example785.com,https://www.linkedin.com/company/example-785,0,0,Mentorship,Gold,Inactive,2025-03-06,Taylor Bond,Recruiter,contact785@example.com,+15349853623
3ae1e21a-9e4d-4ae4-82cb-81ddbba1b4ce,Employer 0786,Healthcare,Provider,Large,Chicago,IL,USA,https://www.example786.com,https://www.linkedin.com/company/example-786,0,0,Donor,Silver,Active,2023-08-27,Brandon Pham,Recruiter,contact786@example.com,+17426632489
e6600ce6-16d1-483e-a966-f3c2c3905db2,Employer 0787,Consulting,IT Services,Small,St. Louis,MO,USA,https://www.example787.com,https://www.linkedin.com/company/example-787,0,1,Hiring,Bronze,Active,2025-01-13,Wayne Thompson,Recruiter,contact787@example.com,+14449975907
c351ef6a-5cac-42b8-9321-c6b3ceca30ba,Employer 0788,Retail,E-commerce,Large,San Jose,CA,USA,https://www.example788.com,https://www.linkedin.com/company/example-788,0,0,Sponsorship,Gold,Active,2024-08-19,Nicole Jones,Recruiter,contact788@example.com,+16683355563
d2ab1787-7734-4324-9da1-746c65ca9cdb,Employer 0789,Technology,Cloud/Software,Enterprise,Chicago,IL,USA,https://www.example789.com,https://www.linkedin.com/company/example-789,0,0,Academic,Silver,Prospect,2024-09-23,Emily Lambert,Recruiter,contact789@example.com,+18869712199
0bddd07f-9cf9-4c1b-b703-a4ea3f4bf339,Employer 0790,Government,Public Sector,Small,Chicago,IL,USA,https://www.example790.com,https://www.linkedin.com/company/example-790,0,0,None,Bronze,Inactive,2025-07-01,Darren Taylor,Recruiter,contact790@example.com,+18198945011
8b92523b-2f6a-4725-91ca-abe82ab368f0,Employer 0791,Government,Public Sector,Large,Seattle,WA,USA,https://www.example791.com,https://www.linkedin.com/company/example-791,0,0,None,Bronze,Active,2024-12-30,Bobby Simpson,Recruiter,contact791@example.com,+17644298832
5d6fafc2-6fde-4767-bfcb-5a61a1fd5283,Employer 0792,Manufacturing,Industrial,Small,Austin,TX,USA,https://www.example792.com,https://www.linkedin.com/company/example-792,0,0,Sponsorship,Bronze,Prospect,2023-09-14,Kevin Jimenez,Recruiter,contact792@example.com,+12665714456
948b7b41-ec8a-4da1-b5b8-30e94182b4eb,Employer 0793,Consulting,IT Services,Enterprise,New York,NY,USA,https://www.example793.com,https://www.linkedin.com/company/example-793,0,1,Academic,Silver,Inactive,2023-11-29,Ronnie Cortez,Recruiter,contact793@example.com,+15206229816
f6759db3-419f-43fa-91f8-c2427d233ea5,Employer 0794,Manufacturing,Industrial,Large,San Jose,CA,USA,https://www.example794.com,https://www.linkedin.com/company/example-794,0,0,Sponsorship,Bronze,Active,2024-09-16,Tina Wall,Recruiter,contact794@example.com,+12404761359
4ddafc79-cfa2-4507-bd8f-01fa61e4d10e,Employer 0795,Consulting,IT Services,Medium,Dallas,TX,USA,https://www.example795.com,https://www.linkedin.com/company/example-795,0,0,Academic,Gold,Active,2023-10-02,Pamela Ward,Recruiter,contact795@example.com,+16338167985
dd48a290-4eb3-490c-ad99-4d9cde43baaf,Employer 0796,Technology,Cloud/Software,Medium,St. Louis,MO,USA,https://www.example796.com,https://www.linkedin.com/company/example-796,0,0,Mentorship,Silver,Prospect,2024-10-31,Jeffrey Garcia,Recruiter,contact796@example.com,+19119223000
fd2f3b82-0c64-43b5-9a5c-0a1c7cca0a98,Employer 0797,Consulting,IT Services,Enterprise,New York,NY,USA,https://www.example797.com,https://www.linkedin.com/company/example-797,0,1,Hiring,Gold,Active,2025-03-18,Makayla Clements,Recruiter,contact797@example.com,+13188851383
a46c958c-d07c-49f1-ad36-dfe718d5a31d,Employer 0798,Manufacturing,Industrial,Medium,Austin,TX,USA,https://www.example798.com,https://www.linkedin.com/company/example-798,0,0,None,Gold,Prospect,2024-06-14,Felicia Martin,Recruiter,contact798@example.com,+19692649734
b1df7c1e-7d5d-485f-8e0d-414a6e0f9303,Employer 0799,Consulting,IT Services,Enterprise,San Jose,CA,USA,https://www.example799.com,https://www.linkedin.com/company/example-799,0,0,Hiring,Gold,Inactive,2024-03-31,Caitlyn Sellers,Recruiter,contact799@example.com,+19585947917
a994c02c-f891-4bf3-a7e1-61937ee2e5b8,Employer 0800,Education,University,Large,New York,NY,USA,https://www.example800.com,https://www.linkedin.com/company/example-800,1,0,None,Bronze,Active,2025-02-01,Cathy Garcia,Recruiter,contact800@example.com,+16288496579
e4ab3bf8-b2f0-4b5d-8ef2-216f328848a4,Employer 0801,Healthcare,Provider,Small,St. Louis,MO,USA,https://www.example801.com,https://www.linkedin.com/company/example-801,0,0,Sponsorship,Silver,Inactive,2023-12-12,Jody Rivera,Recruiter,contact801@example.com,+17913381065
9fb5a99c-4136-4317-a663-a0c748ee69c9,Employer 0802,Healthcare,Provider,Medium,St. Louis,MO,USA,https://www.example802.com,https://www.linkedin.com/company/example-802,0,0,Hiring,Bronze,Active,2023-11-06,Dr. Jennifer Shelton MD,Recruiter,contact802@example.com,+16144129216
49b0472b-783b-4cdb-9a46-035b6029761f,Employer 0803,Education,University,Medium,New York,NY,USA,https://www.example803.com,https://www.linkedin.com/company/example-803,0,1,Sponsorship,Gold,Inactive,2024-11-15,Elizabeth Velazquez,Recruiter,contact803@example.com,+19837878034
23eeb370-f2db-4017-9fe4-5b1357c6ecee,Employer 0804,Education,University,Small,Seattle,WA,USA,https://www.example804.com,https://www.linkedin.com/company/example-804,0,0,Donor,Bronze,Active,2024-01-02,April Brown,Recruiter,contact804@example.com,+14839148721
3feaa41a-1e23-4dd1-911b-96812a1b9642,Employer 0805,Manufacturing,Industrial,Medium,Dallas,TX,USA,https://www.example805.com,https://www.linkedin.com/company/example-805,0,0,Donor,Silver,Inactive,2025-05-17,David Fleming,Recruiter,contact805@example.com,+13394579815
73a279d5-5af4-4264-bd35-416f713237fa,Employer 0806,Manufacturing,Industrial,Small,Dallas,TX,USA,https://www.example806.com,https://www.linkedin.com/company/example-806,0,0,None,Gold,Active,2024-07-28,Phillip Payne,Recruiter,contact806@example.com,+18737882187
94e25f31-8a44-4443-933a-c8506b3f9921,Employer 0807,Finance,Banking,Enterprise,Seattle,WA,USA,https://www.example807.com,https://www.linkedin.com/company/example-807,0,1,None,Gold,Active,2025-07-28,Matthew Henderson,Recruiter,contact807@example.com,+15972144313
bd779964-4f8e-4482-a113-366b71e2e603,Employer 0808,Government,Public Sector,Enterprise,San Jose,CA,USA,https://www.example808.com,https://www.linkedin.com/company/example-808,0,0,Sponsorship,Gold,Prospect,2023-10-26,Timothy Briggs,Recruiter,contact808@example.com,+18022221463
5943d327-fecd-4b2c-ab19-4f668300c58d,Employer 0809,Education,University,Small,St. Louis,MO,USA,https://www.example809.com,https://www.linkedin.com/company/example-809,0,0,Donor,Bronze,Active,2024-05-24,Howard Norris,Recruiter,contact809@example.com,+19737448246
baf25d74-8675-4c5a-bd42-0dbf68b22899,Employer 0810,Manufacturing,Industrial,Enterprise,St. Louis,MO,USA,https://www.example810.com,https://www.linkedin.com/company/example-810,0,0,Hiring,Silver,Prospect,2025-05-11,Jack Hernandez,Recruiter,contact810@example.com,+18352306883
a0b3be13-4bc4-48ca-a59c-f0c907c7e860,Employer 0811,Healthcare,Provider,Small,Dallas,TX,USA,https://www.example811.com,https://www.linkedin.com/company/example-811,0,0,Sponsorship,Bronze,Inactive,2023-08-20,Olivia Davenport,Recruiter,contact811@example.com,+15494917683
77ad7f1d-ae4b-4d38-87b6-ef84b2f20fe9,Employer 0812,Healthcare,Provider,Medium,Austin,TX,USA,https://www.example812.com,https://www.linkedin.com/company/example-812,0,0,None,Gold,Active,2024-06-05,Michelle Chung,Recruiter,contact812@example.com,+14658101456
489ce9b7-cf0f-4ed0-8a92-c81852353862,Employer 0813,Retail,E-commerce,Large,New York,NY,USA,https://www.example813.com,https://www.linkedin.com/company/example-813,0,1,Donor,Silver,Prospect,2024-08-02,Kristina Powers,Recruiter,contact813@example.com,+14053563869
d7752cf9-940b-46c1-848a-15e5d36b64da,Employer 0814,Consulting,IT Services,Medium,Chicago,IL,USA,https://www.example814.com,https://www.linkedin.com/company/example-814,0,0,Donor,Silver,Prospect,2024-06-10,Brian Wilkins,Recruiter,contact814@example.com,+14606664231
b5be33c3-1198-4835-97d0-7692167e9747,Employer 0815,Government,Public Sector,Large,Hyderabad,,India,https://www.example815.com,https://www.linkedin.com/company/example-815,0,0,Academic,Bronze,Prospect,2025-04-23,Edward Santos,Recruiter,contact815@example.com,+16579324562
439e77da-895e-4e0f-8440-898b281ed04a,Employer 0816,Healthcare,Provider,Medium,Austin,TX,USA,https://www.example816.com,https://www.linkedin.com/company/example-816,0,0,Donor,Gold,Prospect,2023-12-09,Angela Nichols,Recruiter,contact816@example.com,+18423542515
901c8d9f-beac-49e9-bcc6-43e63dfb2a17,Employer 0817,Manufacturing,Industrial,Large,Seattle,WA,USA,https://www.example817.com,https://www.linkedin.com/company/example-817,0,1,None,Gold,Inactive,2024-05-11,Sarah Vega,Recruiter,contact817@example.com,+12872649077
0bf21cc3-429f-4815-9e67-0cae13344736,Employer 0818,Government,Public Sector,Large,Dallas,TX,USA,https://www.example818.com,https://www.linkedin.com/company/example-818,0,0,Mentorship,Bronze,Active,2025-02-02,John Johnson,Recruiter,contact818@example.com,+18516392149
4c129f14-636b-4801-bd11-b39c84b04139,Employer 0819,Retail,E-commerce,Large,St. Louis,MO,USA,https://www.example819.com,https://www.linkedin.com/company/example-819,0,0,None,Silver,Active,2023-12-19,Jason James,Recruiter,contact819@example.com,+14478738188
fa351b88-b7c7-4dcf-814d-7a9c5088a289,Employer 0820,Healthcare,Provider,Enterprise,St. Louis,MO,USA,https://www.example820.com,https://www.linkedin.com/company/example-820,0,0,Hiring,Bronze,Active,2024-08-22,Craig Patrick,Recruiter,contact820@example.com,+15434889217
2f71d4e1-2773-475a-928a-2f1eb630d042,Employer 0821,Retail,E-commerce,Medium,San Jose,CA,USA,https://www.example821.com,https://www.linkedin.com/company/example-821,0,0,Sponsorship,Bronze,Prospect,2024-12-18,Jacob Johnson,Recruiter,contact821@example.com,+15242592275
3280577f-bec4-4530-90de-318ec6b3306c,Employer 0822,Healthcare,Provider,Medium,New York,NY,USA,https://www.example822.com,https://www.linkedin.com/company/example-822,0,0,Mentorship,Bronze,Active,2025-07-28,James Ross,Recruiter,contact822@example.com,+18084243347
39acd9b4-dab8-441d-9546-92379cb51a10,Employer 0823,Finance,Banking,Medium,Dallas,TX,USA,https://www.example823.com,https://www.linkedin.com/company/example-823,0,1,Academic,Gold,Active,2024-01-16,Shannon Daniels,Recruiter,contact823@example.com,+18492225896
dc22cdcd-b2b5-47a6-858b-f804dbf8c981,Employer 0824,Healthcare,Provider,Large,New York,NY,USA,https://www.example824.com,https://www.linkedin.com/company/example-824,0,0,Sponsorship,Silver,Active,2024-04-05,Natalie Baker,Recruiter,contact824@example.com,+14548869781
82c62014-d8ac-4cc2-ba2c-3794aa1ba7dd,Employer 0825,Government,Public Sector,Enterprise,New York,NY,USA,https://www.example825.com,https://www.linkedin.com/company/example-825,0,0,Mentorship,Gold,Active,2024-10-23,Kristopher Perez,Recruiter,contact825@example.com,+16428997802
1de2c867-75be-45c1-855f-2dfd295388e4,Employer 0826,Consulting,IT Services,Large,San Jose,CA,USA,https://www.example826.com,https://www.linkedin.com/company/example-826,0,0,Sponsorship,Bronze,Active,2025-04-12,Jacqueline Davenport,Recruiter,contact826@example.com,+13754483956
a771b0e6-6535-4c34-93e2-9d95725bcc46,Employer 0827,Consulting,IT Services,Enterprise,Hyderabad,,India,https://www.example827.com,https://www.linkedin.com/company/example-827,0,1,Sponsorship,Silver,Active,2024-12-16,Ronald Tyler,Recruiter,contact827@example.com,+16529578518
2be28459-8b27-492d-8687-1f5ca707f1b2,Employer 0828,Retail,E-commerce,Medium,New York,NY,USA,https://www.example828.com,https://www.linkedin.com/company/example-828,0,0,Academic,Gold,Inactive,2023-08-01,James Carey,Recruiter,contact828@example.com,+19347215616
699ab2c7-b6a1-4090-a972-dd57ecb903f1,Employer 0829,Education,University,Small,St. Louis,MO,USA,https://www.example829.com,https://www.linkedin.com/company/example-829,0,0,Sponsorship,Bronze,Active,2024-02-07,Randy Peck,Recruiter,contact829@example.com,+17107111205
ba168d15-aee7-465c-abe8-21d474e74be7,Employer 0830,Healthcare,Provider,Large,Chicago,IL,USA,https://www.example830.com,https://www.linkedin.com/company/example-830,0,0,Donor,Silver,Prospect,2024-08-28,Theresa Moore,Recruiter,contact830@example.com,+17908881028
f92cfa7b-eeca-4fd7-b4e3-19bdd8812a55,Employer 0831,Retail,E-commerce,Medium,Dallas,TX,USA,https://www.example831.com,https://www.linkedin.com/company/example-831,0,0,Mentorship,Silver,Active,2023-12-25,Tracie Bennett,Recruiter,contact831@example.com,+16938962836
ca6f352f-9036-4d37-83b0-11faafa01167,Employer 0832,Education,University,Large,Seattle,WA,USA,https://www.example832.com,https://www.linkedin.com/company/example-832,0,0,Donor,Bronze,Inactive,2024-12-19,John Ferrell Jr.,Recruiter,contact832@example.com,+18525449328
54ee9743-e25c-46a4-8436-a0f8053b6ee3,Employer 0833,Manufacturing,Industrial,Enterprise,Austin,TX,USA,https://www.example833.com,https://www.linkedin.com/company/example-833,0,1,Academic,Bronze,Prospect,2023-10-21,Greg Jones,Recruiter,contact833@example.com,+16483824023
48d91f3e-d9dd-4cd7-8aeb-b772a1a35d19,Employer 0834,Consulting,IT Services,Small,Hyderabad,,India,https://www.example834.com,https://www.linkedin.com/company/example-834,0,0,None,Bronze,Active,2023-06-22,Jennifer Jones,Recruiter,contact834@example.com,+19723529084
d8f9599c-eca6-4229-a960-5888dcb75054,Employer 0835,Education,University,Small,Chicago,IL,USA,https://www.example835.com,https://www.linkedin.com/company/example-835,0,0,Sponsorship,Silver,Inactive,2023-05-09,Andrea Perez,Recruiter,contact835@example.com,+13156843576
875b1f01-0f70-4586-9725-c08dee084e77,Employer 0836,Government,Public Sector,Small,San Jose,CA,USA,https://www.example836.com,https://www.linkedin.com/company/example-836,0,0,Academic,Gold,Active,2024-07-18,Linda Kelly,Recruiter,contact836@example.com,+14936041870
dae3fdd0-62c8-4eae-8f87-9e278d622227,Employer 0837,Technology,Cloud/Software,Enterprise,Hyderabad,,India,https://www.example837.com,https://www.linkedin.com/company/example-837,0,1,Mentorship,Gold,Active,2023-12-20,Jennifer Woods,Recruiter,contact837@example.com,+18175924478
4fd270e8-d003-4232-9667-14efb55b36d4,Employer 0838,Manufacturing,Industrial,Large,Dallas,TX,USA,https://www.example838.com,https://www.linkedin.com/company/example-838,0,0,Sponsorship,Gold,Inactive,2025-05-03,James Brown,Recruiter,contact838@example.com,+17892795210
8dd79a51-e276-4238-975b-7b063742bfb6,Employer 0839,Retail,E-commerce,Small,Seattle,WA,USA,https://www.example839.com,https://www.linkedin.com/company/example-839,0,0,Donor,Gold,Active,2023-06-10,Elizabeth Anderson,Recruiter,contact839@example.com,+12443665276
3245cb18-d604-4fae-bcfa-61d90d6c04d2,Employer 0840,Healthcare,Provider,Small,Dallas,TX,USA,https://www.example840.com,https://www.linkedin.com/company/example-840,0,0,Sponsorship,Gold,Prospect,2025-01-23,Mitchell Zimmerman,Recruiter,contact840@example.com,+12928348583
45359830-a125-4153-9fb4-86b5f46754fd,Employer 0841,Education,University,Small,Dallas,TX,USA,https://www.example841.com,https://www.linkedin.com/company/example-841,0,0,Academic,Gold,Inactive,2024-01-10,Anthony Guzman,Recruiter,contact841@example.com,+18026091879
b95b2c2a-4585-4f58-8cd2-ce1785f26eaa,Employer 0842,Consulting,IT Services,Large,St. Louis,MO,USA,https://www.example842.com,https://www.linkedin.com/company/example-842,0,0,Sponsorship,Silver,Prospect,2025-05-19,Ronald Ellis,Recruiter,contact842@example.com,+16444279244
a633711d-e5ef-4399-a919-4441d38e82fe,Employer 0843,Consulting,IT Services,Large,St. Louis,MO,USA,https://www.example843.com,https://www.linkedin.com/company/example-843,0,1,Academic,Bronze,Prospect,2023-08-06,Michelle Bates,Recruiter,contact843@example.com,+15254058292
5ed953f6-0648-409d-8f2d-1ec5b8f8647b,Employer 0844,Finance,Banking,Small,New York,NY,USA,https://www.example844.com,https://www.linkedin.com/company/example-844,0,0,None,Bronze,Active,2024-12-29,Annette Moore,Recruiter,contact844@example.com,+15119981423
40895744-cf95-4724-9e10-46d43866e079,Employer 0845,Healthcare,Provider,Medium,New York,NY,USA,https://www.example845.com,https://www.linkedin.com/company/example-845,0,0,Mentorship,Silver,Active,2024-09-14,Richard Nelson,Recruiter,contact845@example.com,+18738899009
0e3d953e-dc60-472a-9a51-5301994ca15b,Employer 0846,Healthcare,Provider,Small,Austin,TX,USA,https://www.example846.com,https://www.linkedin.com/company/example-846,0,0,Hiring,Gold,Inactive,2024-06-05,Patricia Dalton,Recruiter,contact846@example.com,+12945471319
47ce2d2b-0b62-4312-93c6-1cdc1c93bdd3,Employer 0847,Retail,E-commerce,Large,Austin,TX,USA,https://www.example847.com,https://www.linkedin.com/company/example-847,0,1,None,Gold,Prospect,2024-08-05,Cheyenne Chavez,Recruiter,contact847@example.com,+15047863069
95175b09-c734-47fa-94d4-99abad97a4e0,Employer 0848,Retail,E-commerce,Medium,San Jose,CA,USA,https://www.example848.com,https://www.linkedin.com/company/example-848,0,0,Academic,Bronze,Inactive,2024-09-10,Laura Saunders,Recruiter,contact848@example.com,+14422716802
b5d720f2-6f4a-4536-bf32-d82fbc697f8a,Employer 0849,Retail,E-commerce,Medium,Hyderabad,,India,https://www.example849.com,https://www.linkedin.com/company/example-849,0,0,Donor,Bronze,Inactive,2024-04-02,Michele Wilson,Recruiter,contact849@example.com,+12525564519
1055af0e-aba4-422a-aa4d-15ca009dab8d,Employer 0850,Technology,Cloud/Software,Medium,St. Louis,MO,USA,https://www.example850.com,https://www.linkedin.com/company/example-850,0,0,Sponsorship,Gold,Active,2025-01-02,Steven Ramos,Recruiter,contact850@example.com,+16257876211
84c1865e-fb66-4bd9-8d9b-eb10771c2507,Employer 0851,Healthcare,Provider,Enterprise,Austin,TX,USA,https://www.example851.com,https://www.linkedin.com/company/example-851,0,0,Donor,Bronze,Prospect,2025-03-05,Kimberly Arnold,Recruiter,contact851@example.com,+14533859787
c42994b1-be7a-40e5-b9e5-13f246b845a3,Employer 0852,Retail,E-commerce,Enterprise,St. Louis,MO,USA,https://www.example852.com,https://www.linkedin.com/company/example-852,0,0,Sponsorship,Bronze,Inactive,2025-02-05,Shane Zamora,Recruiter,contact852@example.com,+12032166070
53fce114-97d3-40b2-bca6-819240a585a3,Employer 0853,Consulting,IT Services,Medium,San Jose,CA,USA,https://www.example853.com,https://www.linkedin.com/company/example-853,0,1,Mentorship,Gold,Prospect,2023-12-14,Luke Underwood DDS,Recruiter,contact853@example.com,+15802544856
e0f38ca3-52f6-4f6b-acba-00022bd7d69e,Employer 0854,Finance,Banking,Large,Austin,TX,USA,https://www.example854.com,https://www.linkedin.com/company/example-854,0,0,None,Silver,Prospect,2025-01-29,Christina Morse,Recruiter,contact854@example.com,+13232351815
931a0e2b-57a7-42b6-bdab-12721b26f674,Employer 0855,Retail,E-commerce,Small,Hyderabad,,India,https://www.example855.com,https://www.linkedin.com/company/example-855,0,0,None,Bronze,Inactive,2024-08-08,Jonathan Shields,Recruiter,contact855@example.com,+17768314090
0dba21ec-69a7-4e86-b9e6-ecf904125bf0,Employer 0856,Education,University,Medium,Hyderabad,,India,https://www.example856.com,https://www.linkedin.com/company/example-856,0,0,Sponsorship,Silver,Inactive,2024-11-23,Mrs. Brittany Casey,Recruiter,contact856@example.com,+19428067277
ca0f5304-a9cf-40b9-8c58-ca51c3483c9c,Employer 0857,Retail,E-commerce,Small,Hyderabad,,India,https://www.example857.com,https://www.linkedin.com/company/example-857,0,1,Mentorship,Bronze,Prospect,2023-07-29,Francisco Stanley,Recruiter,contact857@example.com,+17408926673
1e4462d6-2c87-457a-8c25-8f6d2b102aa0,Employer 0858,Manufacturing,Industrial,Small,Seattle,WA,USA,https://www.example858.com,https://www.linkedin.com/company/example-858,0,0,Hiring,Silver,Active,2024-04-17,Cassandra Gray,Recruiter,contact858@example.com,+13702225696
092258b3-bd0f-4658-ad85-8b302c7f1954,Employer 0859,Finance,Banking,Small,St. Louis,MO,USA,https://www.example859.com,https://www.linkedin.com/company/example-859,0,0,Sponsorship,Bronze,Prospect,2024-04-18,Mr. Antonio Greer,Recruiter,contact859@example.com,+16912692024
77763788-6083-4796-820e-20565d2b7800,Employer 0860,Finance,Banking,Medium,Dallas,TX,USA,https://www.example860.com,https://www.linkedin.com/company/example-860,0,0,Mentorship,Bronze,Inactive,2024-01-14,Lisa Rosales,Recruiter,contact860@example.com,+19463119264
bef4e07c-c7f9-46aa-9aab-f8070b5bab01,Employer 0861,Technology,Cloud/Software,Enterprise,Dallas,TX,USA,https://www.example861.com,https://www.linkedin.com/company/example-861,0,0,Hiring,Gold,Active,2025-06-09,Tracy Jenkins,Recruiter,contact861@example.com,+19964247652
83b939c5-f76a-45fb-8f48-3a0200ab1ad2,Employer 0862,Retail,E-commerce,Medium,Hyderabad,,India,https://www.example862.com,https://www.linkedin.com/company/example-862,0,0,Hiring,Gold,Prospect,2024-04-08,Nicole Anderson,Recruiter,contact862@example.com,+14028026231
a65a9407-6108-43d5-9293-8add2a4032d9,Employer 0863,Technology,Cloud/Software,Small,Seattle,WA,USA,https://www.example863.com,https://www.linkedin.com/company/example-863,0,1,Sponsorship,Silver,Active,2025-07-11,Carl Taylor,Recruiter,contact863@example.com,+13302114872
5211a7b5-a630-4031-8b10-e58a7a51b421,Employer 0864,Technology,Cloud/Software,Enterprise,San Jose,CA,USA,https://www.example864.com,https://www.linkedin.com/company/example-864,0,0,Hiring,Bronze,Inactive,2024-02-09,Kelly Thomas,Recruiter,contact864@example.com,+18162281792
de4e1815-064c-4ef1-8872-a64f89eba7bb,Employer 0865,Education,University,Enterprise,Seattle,WA,USA,https://www.example865.com,https://www.linkedin.com/company/example-865,0,0,Mentorship,Bronze,Prospect,2024-01-18,Laura Rich,Recruiter,contact865@example.com,+12047808348
64e2b643-87ae-4a2d-a3f6-b1aafbdc4bb7,Employer 0866,Education,University,Large,St. Louis,MO,USA,https://www.example866.com,https://www.linkedin.com/company/example-866,0,0,Hiring,Silver,Prospect,2024-09-23,Brian Anderson,Recruiter,contact866@example.com,+19668215032
13e834f2-2445-4fe4-841e-d32877353361,Employer 0867,Consulting,IT Services,Small,St. Louis,MO,USA,https://www.example867.com,https://www.linkedin.com/company/example-867,0,1,None,Silver,Prospect,2023-12-25,Benjamin Hernandez,Recruiter,contact867@example.com,+13709972627
862d7dc9-0a9b-441a-abcf-b9042e5231da,Employer 0868,Finance,Banking,Large,Hyderabad,,India,https://www.example868.com,https://www.linkedin.com/company/example-868,0,0,Academic,Silver,Inactive,2025-08-02,Melissa Henry,Recruiter,contact868@example.com,+19495841337
44f29981-0e79-43c2-bfaf-ca63ba2e915b,Employer 0869,Government,Public Sector,Medium,Chicago,IL,USA,https://www.example869.com,https://www.linkedin.com/company/example-869,0,0,Mentorship,Bronze,Active,2023-12-26,Courtney Carrillo,Recruiter,contact869@example.com,+19994162788
e3085841-1393-452f-8ba3-64757e5dc772,Employer 0870,Education,University,Large,Chicago,IL,USA,https://www.example870.com,https://www.linkedin.com/company/example-870,0,0,Mentorship,Silver,Active,2024-05-14,Jessica Willis,Recruiter,contact870@example.com,+17605227558
bae53754-4c41-4417-a111-3bd4e3a8e3d7,Employer 0871,Manufacturing,Industrial,Enterprise,Chicago,IL,USA,https://www.example871.com,https://www.linkedin.com/company/example-871,0,0,Academic,Gold,Prospect,2025-04-09,Matthew Gonzalez,Recruiter,contact871@example.com,+13278705934
25978e8f-f69d-42b5-8c83-f2e30caacc23,Employer 0872,Consulting,IT Services,Small,San Jose,CA,USA,https://www.example872.com,https://www.linkedin.com/company/example-872,0,0,Mentorship,Silver,Inactive,2024-05-10,Terrence Alvarez,Recruiter,contact872@example.com,+18867682762
c7e05fad-3bfa-4a3e-904f-01afd14172d4,Employer 0873,Retail,E-commerce,Small,Hyderabad,,India,https://www.example873.com,https://www.linkedin.com/company/example-873,0,1,Donor,Silver,Prospect,2025-02-18,Michael Harris,Recruiter,contact873@example.com,+18665954347
49608295-f90c-42dc-9369-f5076ec8bba8,Employer 0874,Technology,Cloud/Software,Medium,Seattle,WA,USA,https://www.example874.com,https://www.linkedin.com/company/example-874,0,0,None,Silver,Prospect,2024-10-19,Christina Martinez,Recruiter,contact874@example.com,+13122585027
05216a42-786f-4ba0-a4d1-0920da807228,Employer 0875,Consulting,IT Services,Large,San Jose,CA,USA,https://www.example875.com,https://www.linkedin.com/company/example-875,0,0,None,Bronze,Prospect,2024-04-05,Traci Ellison,Recruiter,contact875@example.com,+19942324214
f62bd793-a92c-40f9-851c-f4f57c983a0b,Employer 0876,Government,Public Sector,Enterprise,Dallas,TX,USA,https://www.example876.com,https://www.linkedin.com/company/example-876,0,0,None,Gold,Active,2025-05-29,Thomas Meyers,Recruiter,contact876@example.com,+17259366755
1c451444-32a1-4b88-a066-925bff70d273,Employer 0877,Retail,E-commerce,Medium,New York,NY,USA,https://www.example877.com,https://www.linkedin.com/company/example-877,0,1,Mentorship,Bronze,Active,2023-05-31,Dale Turner,Recruiter,contact877@example.com,+14867354260
f1f7b8d5-6d85-493e-a435-946de60b4669,Employer 0878,Healthcare,Provider,Enterprise,New York,NY,USA,https://www.example878.com,https://www.linkedin.com/company/example-878,0,0,Sponsorship,Silver,Active,2023-12-26,Christopher Werner,Recruiter,contact878@example.com,+15643606728
11088a1d-1d1a-44fa-9c98-974ccd8e6487,Employer 0879,Government,Public Sector,Enterprise,Seattle,WA,USA,https://www.example879.com,https://www.linkedin.com/company/example-879,0,0,Hiring,Silver,Active,2024-01-01,Marcus English,Recruiter,contact879@example.com,+17386778118
558ad211-fd53-4ffc-95bc-c455a243e62a,Employer 0880,Government,Public Sector,Enterprise,Austin,TX,USA,https://www.example880.com,https://www.linkedin.com/company/example-880,0,0,Hiring,Silver,Prospect,2024-01-10,Scott Kaiser,Recruiter,contact880@example.com,+19033843861
753d3fdd-7e69-430a-969c-3b0c82dc1fe8,Employer 0881,Education,University,Enterprise,Chicago,IL,USA,https://www.example881.com,https://www.linkedin.com/company/example-881,0,0,Hiring,Gold,Prospect,2023-11-17,Elizabeth Willis,Recruiter,contact881@example.com,+12084937046
479a5ce6-4f6d-4837-be02-80ec600d7d75,Employer 0882,Retail,E-commerce,Medium,Dallas,TX,USA,https://www.example882.com,https://www.linkedin.com/company/example-882,0,0,Donor,Silver,Prospect,2024-12-05,Brendan Middleton,Recruiter,contact882@example.com,+13128174045
bf0c44f1-25c4-42c2-8bc7-0843f240b165,Employer 0883,Manufacturing,Industrial,Small,Seattle,WA,USA,https://www.example883.com,https://www.linkedin.com/company/example-883,0,1,Donor,Bronze,Active,2023-12-14,Peter Marks,Recruiter,contact883@example.com,+12108375044
ce7f1a1a-06f8-4be4-97eb-205b6ae9001f,Employer 0884,Consulting,IT Services,Small,Austin,TX,USA,https://www.example884.com,https://www.linkedin.com/company/example-884,0,0,Academic,Silver,Active,2025-06-23,Linda Hurst,Recruiter,contact884@example.com,+16967267330
fb526cd0-aab7-498e-a042-49208074dd63,Employer 0885,Manufacturing,Industrial,Large,Seattle,WA,USA,https://www.example885.com,https://www.linkedin.com/company/example-885,0,0,Mentorship,Gold,Prospect,2023-07-21,William Sims,Recruiter,contact885@example.com,+15354082969
